uid,spotify_id,name,artist,year,decade,popularity,energy,valence,danceability,acousticness,instrumentalness,speechiness,mds_x,mds_y,energy_band,contrast
6Q5mVXqx5Dsn8OMlMhqegv,6Q5mVXqx5Dsn8OMlMhqegv,Ship Of Gold,Clutch,1998,1990,34.0,0.957,0.624,0.39,0.00613,0.00418,0.0654,0.65352441557747,-0.1478007407529311,high,other
73GF9PvQPOtqdN7pFO1dTW,73GF9PvQPOtqdN7pFO1dTW,The High Council Meeting and Qui-Gon's Funeral,"John Williams, London Symphony Orchestra",1999,1990,37.0,0.07200000000000001,0.0345,0.077,0.8859999999999999,0.862,0.0396,-0.9245538780685146,-0.5523439539569711,low,other
5LRZlufnAFqWw2WVUuudSd,5LRZlufnAFqWw2WVUuudSd,Out of the Blue,Michael Learns To Rock,1999,1990,53.0,0.475,0.381,0.604,0.232,3.42e-06,0.0232,0.22574564293957375,0.03193757555384221,middle,other
5hc8WqSlO3UCbKgV0Wi7EV,5hc8WqSlO3UCbKgV0Wi7EV,The 6th Gate (Dance With the Devil) - Original Extended,D-Devils,2000,2000,49.0,0.911,0.153,0.8009999999999999,0.00082,0.5710000000000001,0.092,0.3879815917685893,-0.6364761913664655,high,energetic_somber
5lBjKm0YbgCQdKRcvDzPAJ,5lBjKm0YbgCQdKRcvDzPAJ,I'll Be Ok (feat. Slug),Aesop Rock,2000,2000,35.0,0.669,0.757,0.629,0.0341,5.8e-05,0.384,0.5592125661427737,0.06716798092070098,middle,other
4w9FRInfBiUtdysiBqTR8b,4w9FRInfBiUtdysiBqTR8b,It's Time To Party,Andrew W.K.,2001,2000,40.0,0.979,0.393,0.483,0.000112,0.0,0.0655,0.634912771032237,-0.1936887430517799,high,other
4Q8JkGO6EnyAz0GHugMigw,4Q8JkGO6EnyAz0GHugMigw,Beautifully Broken,Gov't Mule,2001,2000,38.0,0.595,0.39,0.573,0.101,0.0103,0.0305,0.37736534136708066,-0.056472240443187036,middle,other
0hzvyBidgypLw4Z78Lg0EG,0hzvyBidgypLw4Z78Lg0EG,Medicate,Flaw,2004,2000,39.0,0.916,0.632,0.471,1.82e-05,4.6e-05,0.0699,0.6525373649681099,-0.11565730462882161,high,other
5kSsjxq5pWQ7eH5l7jnyY7,5kSsjxq5pWQ7eH5l7jnyY7,Everything I Know,Mandy Gonzalez,2008,2000,42.0,0.16899999999999998,0.15,0.508,0.899,1.12e-05,0.0553,-0.48823801513178794,0.26590670494799123,low,other
7pIizKkImgo7jAZnbpFF2R,7pIizKkImgo7jAZnbpFF2R,花 海,Jay Chou,2008,2000,48.0,0.498,0.192,0.504,0.184,0.0,0.0243,0.2194620055813239,-0.06411315581289966,middle,other
5OaJyV94WfDDpoxwEzybOv,5OaJyV94WfDDpoxwEzybOv,I'm A Lady (feat. Trouble Andrew),"Santigold, Trouble Andrew",2008,2000,38.0,0.715,0.489,0.655,0.13,0.0848,0.0281,0.41989141861282325,-0.09229839242592669,middle,other
68KlkUNTX8gRp7TrM1Ut5u,68KlkUNTX8gRp7TrM1Ut5u,England,The National,2010,2010,47.0,0.645,0.258,0.491,0.701,0.8190000000000001,0.0398,-0.382284118414215,-0.572055058702975,middle,other
2Cz0wgwqdZJgaSOA1Dg6aS,2Cz0wgwqdZJgaSOA1Dg6aS,The Sky Under the Sea,Pierce The Veil,2010,2010,43.0,0.968,0.207,0.36,0.000133,0.0,0.142,0.5745050694017433,-0.25876649242775507,high,energetic_somber
5bgYTzUDzerRFN7fp86MkQ,5bgYTzUDzerRFN7fp86MkQ,Night by Night,Chromeo,2010,2010,41.0,0.8959999999999999,0.573,0.684,0.00646,0.0129,0.0349,0.6500097029770446,-0.09200758421137749,high,other
6qOicCKikiNo4Cej1YilUG,6qOicCKikiNo4Cej1YilUG,Undone,"Brian Tuey, James McCawley, Kevin Sherwood, Treyarch Sound",2011,2010,46.0,0.647,0.121,0.594,0.217,0.968,0.0275,-0.08595642189699615,-0.8833797299928048,middle,other
4ZmAMOU0bcmrwwOvEK8aDT,4ZmAMOU0bcmrwwOvEK8aDT,Quién Diría,Ricardo Arjona,2012,2010,58.0,0.574,0.272,0.626,0.407,0.0,0.03,0.12321312158449425,0.04620363593371871,middle,other
0GSU6yLOJqO10ziQuBLWOE,0GSU6yLOJqO10ziQuBLWOE,One Day (Vandaag) - Radio Edit,Bakermat,2014,2010,64.0,0.594,0.57,0.6559999999999999,0.716,0.0802,0.0307,-0.061652813616638574,0.17296072488155487,middle,other
64y85LeHY8Z6OlTOM9cpKD,64y85LeHY8Z6OlTOM9cpKD,Beam Me Up - Radio Edit,CAZZETTE,2014,2010,51.0,0.867,0.35700000000000004,0.568,0.008759999999999999,2.87e-06,0.0458,0.577202246739682,-0.15625297572377098,high,other
4DHkzbZSWxsCsvRoEzr28A,4DHkzbZSWxsCsvRoEzr28A,Years Of War,"Porter Robinson, Breanne Düren, Sean Caskey",2014,2010,49.0,0.74,0.174,0.517,0.00574,0.00179,0.0341,0.4704001189702546,-0.18974538113092332,high,energetic_somber
59e7E2LMPZ2bhW5G6aCwX8,59e7E2LMPZ2bhW5G6aCwX8,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)","A$AP Mob, A$AP Rocky, A$AP Twelvyy, KEY!",2016,2010,54.0,0.629,0.591,0.755,0.32,0.0,0.312,0.30595979562077585,0.15299527133943552,middle,other
3HliX6k8SJQVW7UV3qqMPt,3HliX6k8SJQVW7UV3qqMPt,El Taxista,La Energia Nortena,2016,2010,53.0,0.547,0.921,0.779,0.249,5.91e-05,0.0363,0.38669740155340304,0.20684102327173265,middle,other
5qJZxVKQ8vz9Rak3t4b2VY,5qJZxVKQ8vz9Rak3t4b2VY,This Is My Version,Conor Maynard,2016,2010,59.0,0.38,0.588,0.632,0.852,0.0,0.0301,-0.23988279749261357,0.3397612846559713,middle,other
7MjaU5iFujwT1gOyvJnqNp,7MjaU5iFujwT1gOyvJnqNp,Original,"Arcangel, Bad Bunny",2018,2010,63.0,0.487,0.292,0.7979999999999999,0.0682,0.0,0.206,0.366656318918621,0.013297688056727288,middle,other
2cOE7d35PyfAh9M7DglPk0,2cOE7d35PyfAh9M7DglPk0,In This Place,Julia Michaels,2018,2010,59.0,0.62,0.48,0.405,0.0419,1.3800000000000007e-05,0.142,0.43523268991119746,-0.07396523295534135,middle,other
5ngcqrs4Xq915GUqNtNNr5,5ngcqrs4Xq915GUqNtNNr5,Young Blood,Noah Kahan,2019,2010,63.0,0.463,0.34700000000000003,0.6709999999999999,0.391,0.0,0.0439,0.10285711290555545,0.1000468659875834,middle,other
3DXdjHnePKnh6oXw2ZgGSl,3DXdjHnePKnh6oXw2ZgGSl,Smile,Katy Perry,2020,2020,73.0,0.912,0.7490000000000001,0.7829999999999999,0.0238,0.0,0.243,0.7041501603970127,0.01735951063085359,high,other
0K6D1HbWxE8TRL8pWjNk1g,0K6D1HbWxE8TRL8pWjNk1g,Aye Dekhe Jaa,Arijit Singh,2020,2020,1.0,0.637,0.282,0.472,0.233,0.0,0.0364,0.26576446483939536,-0.06223433633786615,middle,other
